distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
550.7758,120.0000,0.0000,30.0651,97.4806,77.7025,cruise
551.2760,120.0000,0.0000,30.0651,97.4792,77.6995,cruise
551.7762,120.0000,0.0000,30.0651,97.4778,77.6964,cruise
552.2764,120.0000,0.0000,30.0651,97.4763,77.6934,cruise
552.7766,120.0000,0.0000,30.0651,97.4749,77.6903,cruise
553.2767,120.0000,0.0000,30.0651,97.4735,77.6873,cruise
553.7769,120.0000,0.0000,30.0651,97.4720,77.6842,cruise
554.2771,120.0000,0.0000,30.0651,97.4706,77.6812,cruise
554.7773,120.0000,0.0000,30.0651,97.4692,77.6781,cruise
555.2775,120.0000,0.0000,30.0651,97.4677,77.6751,cruise
555.7777,120.0000,0.0000,30.0651,97.4663,77.6720,cruise
556.2779,120.0000,0.0000,30.0651,97.4649,77.6690,cruise
556.7780,120.0000,0.0000,30.0651,97.4634,77.6659,cruise
557.2782,120.0000,0.0000,30.0651,97.4620,77.6629,cruise
557.7784,120.0000,0.0000,30.0651,97.4606,77.6598,cruise
558.2786,120.0000,0.0000,30.0651,97.4591,77.6568,cruise
558.7788,120.0000,0.0000,30.0651,97.4577,77.6538,cruise
559.2790,120.0000,0.0000,30.0651,97.4563,77.6507,cruise
559.7791,120.0000,0.0000,30.0651,97.4548,77.6477,cruise
560.2793,120.0000,0.0000,30.0651,97.4534,77.6446,cruise
560.7795,120.0000,0.0000,30.0651,97.4520,77.6416,cruise
561.2797,120.0000,0.0000,30.0651,97.4505,77.6386,cruise
561.7799,120.0000,0.0000,30.0651,97.4491,77.6355,cruise
562.2801,120.0000,0.0000,30.0651,97.4477,77.6325,cruise
562.7803,120.0000,0.0000,30.0651,97.4462,77.6294,cruise
563.2804,120.0000,0.0000,30.0651,97.4448,77.6264,cruise
563.7806,120.0000,0.0000,30.0651,97.4434,77.6234,cruise
564.2808,120.0000,0.0000,30.0651,97.4420,77.6203,cruise
564.7810,120.0000,0.0000,30.0651,97.4405,77.6173,cruise
565.2812,120.0000,0.0000,30.0651,97.4391,77.6143,cruise
565.7814,120.0000,0.0000,30.0651,97.4377,77.6112,cruise
566.2815,120.0000,0.0000,30.0651,97.4362,77.6082,cruise
566.7817,120.0000,0.0000,30.0651,97.4348,77.6052,cruise
567.2819,120.0000,0.0000,30.0651,97.4334,77.6021,cruise
567.7821,120.0000,0.0000,30.0651,97.4319,77.5991,cruise
568.2823,120.0000,0.0000,30.0651,97.4305,77.5961,cruise
568.7825,120.0000,0.0000,30.0651,97.4291,77.5930,cruise
569.2826,120.0000,0.0000,30.0651,97.4276,77.5900,cruise
569.7828,120.0000,0.0000,30.0651,97.4262,77.5870,cruise
570.2830,120.0000,0.0000,30.0651,97.4248,77.5839,cruise
570.7832,120.0000,0.0000,30.0651,97.4233,77.5809,cruise
571.2834,120.0000,0.0000,30.0651,97.4219,77.5779,cruise
571.7836,120.0000,0.0000,30.0651,97.4205,77.5749,cruise
572.2838,120.0000,0.0000,30.0651,97.4190,77.5718,cruise
572.7839,120.0000,0.0000,30.0651,97.4176,77.5688,cruise
573.2841,120.0000,0.0000,30.0651,97.4162,77.5658,cruise
573.7843,120.0000,0.0000,30.0651,97.4147,77.5628,cruise
574.2845,120.0000,0.0000,30.0651,97.4133,77.5597,cruise
574.7847,120.0000,0.0000,30.0651,97.4119,77.5567,cruise
575.2849,120.0000,0.0000,30.0651,97.4104,77.5537,cruise
575.7850,120.0000,0.0000,30.0651,97.4090,77.5507,cruise
576.2852,120.0000,0.0000,30.0651,97.4076,77.5476,cruise
576.7854,120.0000,0.0000,30.0651,97.4061,77.5446,cruise
577.2856,120.0000,0.0000,30.0651,97.4047,77.5416,cruise
577.7858,120.0000,0.0000,30.0651,97.4033,77.5386,cruise
578.2860,120.0000,0.0000,30.0651,97.4018,77.5356,cruise
578.7862,120.0000,0.0000,30.0651,97.4004,77.5325,cruise
579.2863,120.0000,0.0000,30.0651,97.3990,77.5295,cruise
579.7865,120.0000,0.0000,30.0651,97.3976,77.5265,cruise
580.2867,120.0000,0.0000,30.0651,97.3961,77.5235,cruise
580.7869,120.0000,0.0000,30.0651,97.3947,77.5205,cruise
581.2871,120.0000,0.0000,30.0651,97.3933,77.5174,cruise
581.7873,120.0000,0.0000,30.0651,97.3918,77.5144,cruise
582.2874,120.0000,0.0000,30.0651,97.3904,77.5114,cruise
582.7876,120.0000,0.0000,30.0651,97.3890,77.5084,cruise
583.2878,120.0000,0.0000,30.0651,97.3875,77.5054,cruise
583.7880,120.0000,0.0000,30.0651,97.3861,77.5024,cruise
584.2882,120.0000,0.0000,30.0651,97.3847,77.4993,cruise
584.7884,120.0000,0.0000,30.0651,97.3832,77.4963,cruise
585.2885,120.0000,0.0000,30.0651,97.3818,77.4933,cruise
585.7887,120.0000,0.0000,30.0651,97.3804,77.4903,cruise
586.2889,120.0000,0.0000,30.0651,97.3789,77.4873,cruise
586.7891,120.0000,0.0000,30.0651,97.3775,77.4843,cruise
587.2893,120.0000,0.0000,30.0651,97.3761,77.4813,cruise
587.7895,120.0000,0.0000,30.0651,97.3746,77.4783,cruise
588.2897,120.0000,0.0000,30.0651,97.3732,77.4753,cruise
588.7898,120.0000,0.0000,30.0651,97.3718,77.4722,cruise
589.2900,120.0000,0.0000,30.0651,97.3703,77.4692,cruise
589.7902,120.0000,0.0000,30.0651,97.3689,77.4662,cruise
590.2904,120.0000,0.0000,30.0651,97.3675,77.4632,cruise
590.7906,120.0000,0.0000,30.0651,97.3660,77.4602,cruise
591.2908,120.0000,0.0000,30.0651,97.3646,77.4572,cruise
591.7909,120.0000,0.0000,30.0651,97.3632,77.4542,cruise
