distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
17.0063,120.0000,0.0000,30.0651,99.9513,25.1384,cruise
17.5065,120.0000,0.0000,30.0651,99.9499,25.1425,cruise
18.0066,120.0000,0.0000,30.0651,99.9484,25.1465,cruise
18.5068,120.0000,0.0000,30.0651,99.9470,25.1506,cruise
19.0070,120.0000,0.0000,30.0651,99.9456,25.1546,cruise
19.5072,120.0000,0.0000,30.0651,99.9441,25.1587,cruise
20.0074,120.0000,0.0000,30.0651,99.9427,25.1627,cruise
20.5076,120.0000,0.0000,30.0651,99.9413,25.1668,cruise
21.0077,120.0000,0.0000,30.0651,99.9398,25.1708,cruise
21.5079,120.0000,0.0000,30.0651,99.9384,25.1749,cruise
22.0081,120.0000,0.0000,30.0651,99.9370,25.1789,cruise
22.5083,120.0000,0.0000,30.0651,99.9356,25.1830,cruise
23.0085,120.0000,0.0000,30.0651,99.9341,25.1870,cruise
23.5087,120.0000,0.0000,30.0651,99.9327,25.1911,cruise
24.0088,120.0000,0.0000,30.0651,99.9313,25.1951,cruise
24.5090,120.0000,0.0000,30.0651,99.9298,25.1992,cruise
25.0092,120.0000,0.0000,30.0651,99.9284,25.2032,cruise
25.5094,120.0000,0.0000,30.0651,99.9270,25.2073,cruise
26.0096,120.0000,0.0000,30.0651,99.9255,25.2113,cruise
26.5098,120.0000,0.0000,30.0651,99.9241,25.2153,cruise
27.0100,120.0000,0.0000,30.0651,99.9227,25.2194,cruise
27.5101,120.0000,0.0000,30.0651,99.9212,25.2234,cruise
28.0103,120.0000,0.0000,30.0651,99.9198,25.2275,cruise
28.5105,120.0000,0.0000,30.0651,99.9184,25.2315,cruise
29.0107,120.0000,0.0000,30.0651,99.9169,25.2355,cruise
29.5109,120.0000,0.0000,30.0651,99.9155,25.2396,cruise
30.0111,120.0000,0.0000,30.0651,99.9141,25.2436,cruise
30.5112,120.0000,0.0000,30.0651,99.9126,25.2477,cruise
31.0114,120.0000,0.0000,30.0651,99.9112,25.2517,cruise
31.5116,120.0000,0.0000,30.0651,99.9098,25.2557,cruise
32.0118,120.0000,0.0000,30.0651,99.9083,25.2598,cruise
32.5120,120.0000,0.0000,30.0651,99.9069,25.2638,cruise
33.0122,120.0000,0.0000,30.0651,99.9055,25.2678,cruise
33.5124,120.0000,0.0000,30.0651,99.9040,25.2719,cruise
34.0125,120.0000,0.0000,30.0651,99.9026,25.2759,cruise
34.5127,120.0000,0.0000,30.0651,99.9012,25.2799,cruise
35.0129,120.0000,0.0000,30.0651,99.8997,25.2840,cruise
35.5131,120.0000,0.0000,30.0651,99.8983,25.2880,cruise
36.0133,120.0000,0.0000,30.0651,99.8969,25.2920,cruise
36.5135,120.0000,0.0000,30.0651,99.8954,25.2960,cruise
37.0136,120.0000,0.0000,30.0651,99.8940,25.3001,cruise
37.5138,120.0000,0.0000,30.0651,99.8926,25.3041,cruise
38.0140,120.0000,0.0000,30.0651,99.8912,25.3081,cruise
38.5142,120.0000,0.0000,30.0651,99.8897,25.3121,cruise
39.0144,120.0000,0.0000,30.0651,99.8883,25.3162,cruise
39.5146,120.0000,0.0000,30.0651,99.8869,25.3202,cruise
40.0147,120.0000,0.0000,30.0651,99.8854,25.3242,cruise
40.5149,120.0000,0.0000,30.0651,99.8840,25.3282,cruise
41.0151,120.0000,0.0000,30.0651,99.8826,25.3322,cruise
41.5153,120.0000,0.0000,30.0651,99.8811,25.3363,cruise
42.0155,120.0000,0.0000,30.0651,99.8797,25.3403,cruise
42.5157,120.0000,0.0000,30.0651,99.8783,25.3443,cruise
43.0159,120.0000,0.0000,30.0651,99.8768,25.3483,cruise
43.5160,120.0000,0.0000,30.0651,99.8754,25.3523,cruise
44.0162,120.0000,0.0000,30.0651,99.8740,25.3564,cruise
44.5164,120.0000,0.0000,30.0651,99.8725,25.3604,cruise
45.0166,120.0000,0.0000,30.0651,99.8711,25.3644,cruise
45.5168,120.0000,0.0000,30.0651,99.8697,25.3684,cruise
46.0170,120.0000,0.0000,30.0651,99.8682,25.3724,cruise
46.5171,120.0000,0.0000,30.0651,99.8668,25.3764,cruise
47.0173,120.0000,0.0000,30.0651,99.8654,25.3804,cruise
47.5175,120.0000,-85.2338,0.0000,99.8639,25.3844,braking
48.0177,59.6622,-17.4778,0.0000,99.8639,25.3843,braking
48.5179,36.5606,-5.0187,0.0000,99.8639,25.3842,braking
49.0181,26.4268,-1.7265,0.0000,99.8639,25.3839,braking
49.5183,21.8812,-0.4293,0.0000,99.8639,25.3836,braking
50.0132,20.6097,0.4848,9.8286,99.8639,25.3833,accel
50.5134,22.0550,1.8508,41.9223,99.8613,25.3891,accel
51.0136,26.8666,5.4166,97.0000,99.8515,25.4111,accel
51.5138,37.5596,19.4354,97.0000,99.8343,25.4480,accel
52.0139,62.3106,82.6940,97.0000,99.8232,25.4673,accel
52.5141,120.0000,0.0000,30.0651,99.8171,25.4798,cruise
53.0143,120.0000,0.0000,30.0651,99.8157,25.4838,cruise
53.5145,120.0000,0.0000,30.0651,99.8142,25.4877,cruise
54.0147,120.0000,0.0000,30.0651,99.8128,25.4917,cruise
54.5149,120.0000,0.0000,30.0651,99.8114,25.4957,cruise
55.0151,120.0000,0.0000,30.0651,99.8099,25.4997,cruise
55.5152,120.0000,0.0000,30.0651,99.8085,25.5037,cruise
56.0154,120.0000,0.0000,30.0651,99.8071,25.5077,cruise
56.5156,120.0000,0.0000,30.0651,99.8057,25.5117,cruise
57.0158,120.0000,0.0000,30.0651,99.8042,25.5157,cruise
57.5160,120.0000,0.0000,30.0651,99.8028,25.5196,cruise
58.0162,120.0000,0.0000,30.0651,99.8014,25.5236,cruise
58.5163,120.0000,0.0000,30.0651,99.7999,25.5276,cruise
59.0165,120.0000,0.0000,30.0651,99.7985,25.5316,cruise
59.5167,120.0000,0.0000,30.0651,99.7971,25.5356,cruise
60.0169,120.0000,0.0000,30.0651,99.7956,25.5396,cruise
60.5171,120.0000,0.0000,30.0651,99.7942,25.5435,cruise
61.0173,120.0000,0.0000,30.0651,99.7928,25.5475,cruise
61.5174,120.0000,0.0000,30.0651,99.7913,25.5515,cruise
62.0176,120.0000,0.0000,30.0651,99.7899,25.5555,cruise
62.5178,120.0000,0.0000,30.0651,99.7885,25.5594,cruise
63.0180,120.0000,0.0000,30.0651,99.7870,25.5634,cruise
63.5182,120.0000,0.0000,30.0651,99.7856,25.5674,cruise
64.0184,120.0000,-0.2598,0.0000,99.7842,25.5714,braking
64.5186,119.8623,-88.1847,0.0000,99.7842,25.5713,braking
65.0187,56.1359,-15.0277,0.0000,99.7842,25.5711,braking
65.5189,35.2129,-4.5030,0.0000,99.7842,25.5709,braking
66.0191,25.8311,-1.5687,0.0000,99.7842,25.5705,braking
66.5193,21.6271,-0.3678,0.0000,99.7842,25.5700,braking
67.0051,20.5500,0.5359,10.8347,99.7842,25.5695,accel
67.5053,22.1464,1.9325,44.0783,99.7813,25.5757,accel
68.0055,27.1340,5.6420,97.0000,99.7710,25.5986,accel
68.5057,38.1291,20.4392,97.0000,99.7540,25.6347,accel
69.0059,63.6662,81.3513,97.0000,99.7432,25.6534,accel
69.5061,120.0000,0.0000,30.0651,99.7371,25.6658,cruise
70.0062,120.0000,0.0000,30.0651,99.7357,25.6697,cruise
70.5064,120.0000,0.0000,30.0651,99.7343,25.6737,cruise
71.0066,120.0000,0.0000,30.0651,99.7328,25.6776,cruise
71.5068,120.0000,0.0000,30.0651,99.7314,25.6816,cruise
72.0070,120.0000,0.0000,30.0651,99.7300,25.6855,cruise
72.5072,120.0000,0.0000,30.0651,99.7285,25.6895,cruise
73.0073,120.0000,0.0000,30.0651,99.7271,25.6934,cruise
73.5075,120.0000,0.0000,30.0651,99.7257,25.6974,cruise
74.0077,120.0000,0.0000,30.0651,99.7242,25.7013,cruise
74.5079,120.0000,0.0000,30.0651,99.7228,25.7053,cruise
75.0081,120.0000,0.0000,30.0651,99.7214,25.7092,cruise
75.5083,120.0000,0.0000,30.0651,99.7199,25.7132,cruise
76.0084,120.0000,0.0000,30.0651,99.7185,25.7171,cruise
76.5086,120.0000,0.0000,30.0651,99.7171,25.7211,cruise
77.0088,120.0000,0.0000,30.0651,99.7156,25.7250,cruise
77.5090,120.0000,0.0000,30.0651,99.7142,25.7290,cruise
78.0092,120.0000,0.0000,30.0651,99.7128,25.7329,cruise
78.5094,120.0000,0.0000,30.0651,99.7113,25.7369,cruise
79.0096,120.0000,0.0000,30.0651,99.7099,25.7408,cruise
79.5097,120.0000,0.0000,30.0651,99.7085,25.7447,cruise
80.0099,120.0000,0.0000,30.0651,99.7070,25.7487,cruise
80.5101,120.0000,0.0000,30.0651,99.7056,25.7526,cruise
81.0103,120.0000,0.0000,30.0651,99.7042,25.7566,cruise
81.5105,120.0000,0.0000,30.0651,99.7027,25.7605,cruise
82.0107,120.0000,0.0000,30.0651,99.7013,25.7644,cruise
82.5108,120.0000,0.0000,30.0651,99.6999,25.7684,cruise
83.0110,120.0000,0.0000,30.0651,99.6984,25.7723,cruise
83.5112,120.0000,0.0000,30.0651,99.6970,25.7762,cruise
84.0114,120.0000,0.0000,30.0651,99.6956,25.7802,cruise
84.5116,120.0000,0.0000,30.0651,99.6942,25.7841,cruise
85.0118,120.0000,0.0000,30.0651,99.6927,25.7880,cruise
85.5120,120.0000,0.0000,30.0651,99.6913,25.7920,cruise
86.0121,120.0000,0.0000,30.0651,99.6899,25.7959,cruise
86.5123,120.0000,0.0000,30.0651,99.6884,25.7998,cruise
87.0125,120.0000,-6.2807,0.0000,99.6870,25.8038,braking
87.5127,116.6241,-82.8327,0.0000,99.6870,25.8036,braking
88.0129,55.3728,-14.5253,0.0000,99.6870,25.8034,braking
88.5131,34.9107,-4.3912,0.0000,99.6870,25.8030,braking
89.0132,25.6955,-1.5332,0.0000,99.6870,25.8025,braking
89.5134,21.5700,-0.3528,0.0000,99.6870,25.8018,braking
89.9973,20.5392,0.5487,11.0893,99.6870,25.8011,accel
90.4975,22.1731,1.9540,44.6530,99.6840,25.8073,accel
90.9977,27.2060,5.7023,97.0000,99.6737,25.8302,accel
91.4979,38.2806,20.7110,97.0000,99.6567,25.8660,accel
91.9980,64.0275,80.9885,97.0000,99.6459,25.8845,accel
92.4982,120.0000,0.0000,30.0651,99.6399,25.8968,cruise
92.9984,120.0000,0.0000,30.0651,99.6385,25.9007,cruise
93.4986,120.0000,0.0000,30.0651,99.6370,25.9046,cruise
93.9988,120.0000,0.0000,30.0651,99.6356,25.9085,cruise
94.4990,120.0000,0.0000,30.0651,99.6342,25.9124,cruise
94.9991,120.0000,0.0000,30.0651,99.6327,25.9163,cruise
95.4993,120.0000,0.0000,30.0651,99.6313,25.9202,cruise
95.9995,120.0000,0.0000,30.0651,99.6299,25.9241,cruise
96.4997,120.0000,0.0000,30.0651,99.6284,25.9281,cruise
96.9999,120.0000,0.0000,30.0651,99.6270,25.9320,cruise
97.5001,120.0000,0.0000,30.0651,99.6256,25.9359,cruise
98.0002,120.0000,0.0000,30.0651,99.6241,25.9398,cruise
98.5004,120.0000,0.0000,30.0651,99.6227,25.9437,cruise
99.0006,120.0000,0.0000,30.0651,99.6213,25.9476,cruise
99.5008,120.0000,0.0000,30.0651,99.6198,25.9515,cruise
100.0010,120.0000,0.0000,30.0651,99.6184,25.9554,cruise
100.5012,120.0000,0.0000,30.0651,99.6170,25.9593,cruise
101.0014,120.0000,0.0000,30.0651,99.6155,25.9632,cruise
101.5015,120.0000,0.0000,30.0651,99.6141,25.9671,cruise
102.0017,120.0000,0.0000,30.0651,99.6127,25.9710,cruise
102.5019,120.0000,0.0000,30.0651,99.6112,25.9749,cruise
103.0021,120.0000,0.0000,30.0651,99.6098,25.9788,cruise
103.5023,120.0000,0.0000,30.0651,99.6084,25.9827,cruise
104.0025,120.0000,-26.3520,0.0000,99.6069,25.9865,braking
104.5026,105.1115,-65.2524,0.0000,99.6069,25.9863,braking
105.0028,52.4341,-12.6815,0.0000,99.6069,25.9861,braking
105.5030,33.7111,-3.9617,0.0000,99.6069,25.9856,braking
106.0032,25.1510,-1.3917,0.0000,99.6069,25.9849,braking
106.5034,21.3442,-0.2886,0.0000,99.6069,25.9841,braking
106.9799,20.5086,0.6058,12.2352,99.6069,25.9832,accel
107.4801,22.3080,2.0540,47.3709,99.6037,25.9899,accel
107.9802,27.5478,5.9877,97.0000,99.5928,26.0139,accel
108.4804,38.9927,22.0202,97.0000,99.5761,26.0489,accel
108.9806,65.7347,79.2466,97.0000,99.5656,26.0665,accel
109.4808,120.0000,0.0000,30.0651,99.5596,26.0787,cruise
109.9810,120.0000,0.0000,30.0651,99.5582,26.0826,cruise
110.4812,120.0000,0.0000,30.0651,99.5567,26.0865,cruise
110.9813,120.0000,0.0000,30.0651,99.5553,26.0904,cruise
111.4815,120.0000,0.0000,30.0651,99.5539,26.0942,cruise
111.9817,120.0000,0.0000,30.0651,99.5524,26.0981,cruise
112.4819,120.0000,0.0000,30.0651,99.5510,26.1020,cruise
112.9821,120.0000,0.0000,30.0651,99.5496,26.1059,cruise
113.4823,120.0000,0.0000,30.0651,99.5481,26.1097,cruise
113.9824,120.0000,-73.8518,0.0000,99.5467,26.1136,braking
114.4826,70.7616,-19.3567,0.0000,99.5467,26.1133,braking
114.9828,50.4512,-5.9930,0.0000,99.5467,26.1130,braking
115.4830,42.2269,-1.1124,0.0000,99.5467,26.1125,braking
115.9813,40.5238,2.6300,97.0000,99.5467,26.1119,accel
116.4814,44.4598,9.4156,97.0000,99.5336,26.1368,accel
116.9816,56.3399,33.6093,97.0000,99.5226,26.1556,accel
117.4818,86.3063,54.6547,97.0000,99.5149,26.1679,accel
117.9820,120.0000,0.0000,30.0651,99.5095,26.1787,cruise
118.4822,120.0000,0.0000,30.0651,99.5081,26.1826,cruise
118.9824,120.0000,0.0000,30.0651,99.5066,26.1864,cruise
119.4825,120.0000,0.0000,30.0651,99.5052,26.1903,cruise
119.9827,120.0000,0.0000,30.0651,99.5038,26.1941,cruise
120.4829,120.0000,0.0000,30.0651,99.5023,26.1980,cruise
120.9831,120.0000,0.0000,30.0651,99.5009,26.2018,cruise
121.4833,120.0000,0.0000,30.0651,99.4995,26.2057,cruise
121.9835,120.0000,0.0000,30.0651,99.4980,26.2095,cruise
122.4837,120.0000,-31.3744,0.0000,99.4966,26.2134,braking
122.9838,102.0278,-57.7399,0.0000,99.4966,26.2131,braking
123.4840,55.3719,-12.6596,0.0000,99.4966,26.2128,braking
123.9842,38.1569,-4.1012,0.0000,99.4966,26.2123,braking
124.4844,30.5670,-1.2154,0.0000,99.4966,26.2116,braking
124.9846,27.9243,0.4639,12.7226,99.4966,26.2107,accel
125.4764,28.9443,2.5371,74.0010,99.4941,26.2155,accel
125.9766,34.0653,7.4689,97.0000,99.4807,26.2438,accel
126.4767,45.9388,26.3056,97.0000,99.4668,26.2709,accel
126.9769,73.8650,70.3227,97.0000,99.4575,26.2851,accel
127.4771,120.0000,0.0000,30.0651,99.4518,26.2953,cruise
127.9773,120.0000,0.0000,30.0651,99.4504,26.2991,cruise
128.4775,120.0000,0.0000,30.0651,99.4490,26.3029,cruise
128.9777,120.0000,0.0000,30.0651,99.4475,26.3068,cruise
129.4778,120.0000,0.0000,30.0651,99.4461,26.3106,cruise
129.9780,120.0000,0.0000,30.0651,99.4447,26.3144,cruise
130.4782,120.0000,0.0000,30.0651,99.4432,26.3182,cruise
130.9784,120.0000,0.0000,30.0651,99.4418,26.3221,cruise
131.4786,120.0000,0.0000,30.0651,99.4404,26.3259,cruise
131.9788,120.0000,-76.3057,0.0000,99.4389,26.3297,braking
132.4790,68.5208,-21.7595,0.0000,99.4389,26.3294,braking
132.9791,43.9047,-6.4883,0.0000,99.4389,26.3289,braking
133.4793,33.2026,-2.2016,0.0000,99.4389,26.3282,braking
133.9795,28.6776,-0.2769,0.0000,99.4389,26.3274,braking
134.4690,28.0702,1.4234,39.2833,99.4389,26.3265,accel
134.9692,31.1283,4.5458,97.0000,99.4313,26.3423,accel
135.4694,39.3336,14.1684,97.0000,99.4156,26.3745,accel
135.9696,57.8716,68.4060,97.0000,99.4042,26.3944,accel
136.4698,109.7693,18.4826,97.0000,99.3976,26.4067,accel
136.9700,120.0000,0.0000,30.0651,99.3928,26.4189,cruise
137.4701,120.0000,0.0000,30.0651,99.3913,26.4227,cruise
137.9703,120.0000,0.0000,30.0651,99.3899,26.4265,cruise
138.4705,120.0000,0.0000,30.0651,99.3885,26.4303,cruise
138.9707,120.0000,0.0000,30.0651,99.3870,26.4341,cruise
139.4709,120.0000,0.0000,30.0651,99.3856,26.4379,cruise
139.9711,120.0000,0.0000,30.0651,99.3842,26.4417,cruise
140.4712,120.0000,0.0000,30.0651,99.3827,26.4455,cruise
140.9714,120.0000,-42.8065,0.0000,99.3813,26.4493,braking
141.4716,94.6344,-48.4904,0.0000,99.3813,26.4490,braking
141.9718,52.8058,-11.2137,0.0000,99.3813,26.4486,braking
142.4720,36.9087,-3.6522,0.0000,99.3813,26.4479,braking
142.9722,29.9624,-0.9887,0.0000,99.3813,26.4471,braking
143.4724,27.7848,0.6926,18.7579,99.3813,26.4461,accel
143.9685,29.3152,3.0154,90.0016,99.3776,26.4533,accel
144.4687,35.2547,9.0309,97.0000,99.3616,26.4868,accel
144.9689,48.9028,34.7610,97.0000,99.3485,26.5118,accel
145.4691,82.5381,59.6571,97.0000,99.3400,26.5245,accel
145.9693,120.0000,0.0000,30.0651,99.3346,26.5350,cruise
146.4694,120.0000,0.0000,30.0651,99.3331,26.5388,cruise
146.9696,120.0000,0.0000,30.0651,99.3317,26.5426,cruise
147.4698,120.0000,0.0000,30.0651,99.3303,26.5464,cruise
147.9700,120.0000,0.0000,30.0651,99.3288,26.5502,cruise
148.4702,120.0000,0.0000,30.0651,99.3274,26.5540,cruise
148.9704,120.0000,0.0000,30.0651,99.3260,26.5577,cruise
149.4706,120.0000,0.0000,30.0651,99.3245,26.5615,cruise
149.9707,120.0000,0.0000,30.0651,99.3231,26.5653,cruise
150.4709,120.0000,-81.7033,0.0000,99.3217,26.5691,braking
150.9711,63.3136,-17.8077,0.0000,99.3217,26.5687,braking
151.4713,41.7582,-5.5322,0.0000,99.3217,26.5681,braking
151.9715,32.2512,-1.8409,0.0000,99.3217,26.5672,braking
152.4717,28.3903,-0.0446,0.0000,99.3217,26.5662,braking
152.9600,28.2927,1.7165,48.0508,99.3217,26.5651,accel
153.4602,31.9184,5.2251,97.0000,99.3125,26.5841,accel
153.9603,41.0286,16.6296,97.0000,99.2973,26.6148,accel
154.4605,61.6310,83.3563,97.0000,99.2865,26.6328,accel
154.9607,120.0000,0.0000,30.0651,99.2804,26.6449,cruise
155.4609,120.0000,0.0000,30.0651,99.2790,26.6487,cruise
155.9611,120.0000,0.0000,30.0651,99.2776,26.6525,cruise
156.4613,120.0000,0.0000,30.0651,99.2761,26.6562,cruise
156.9614,120.0000,0.0000,30.0651,99.2747,26.6600,cruise
157.4616,120.0000,0.0000,30.0651,99.2733,26.6638,cruise
157.9618,120.0000,0.0000,30.0651,99.2718,26.6675,cruise
158.4620,120.0000,0.0000,30.0651,99.2704,26.6713,cruise
158.9622,120.0000,0.0000,30.0651,99.2690,26.6751,cruise
159.4624,120.0000,-54.0932,0.0000,99.2675,26.6788,braking
159.9625,86.7190,-39.3179,0.0000,99.2675,26.6785,braking
160.4627,50.1952,-9.7622,0.0000,99.2675,26.6779,braking
160.9629,35.7486,-3.2199,0.0000,99.2675,26.6771,braking
161.4631,29.4692,-0.7794,0.0000,99.2675,26.6761,braking
161.9614,27.7431,0.9096,24.6067,99.2675,26.6749,accel
162.4616,29.7552,3.5045,97.0000,99.2626,26.6846,accel
162.9618,36.4840,10.7545,97.0000,99.2459,26.7194,accel
163.4620,51.9508,45.7386,97.0000,99.2334,26.7425,accel
163.9621,92.2829,46.2625,97.0000,99.2257,26.7546,accel
164.4623,120.0000,0.0000,30.0651,99.2204,26.7656,cruise
164.9625,120.0000,0.0000,30.0651,99.2190,26.7694,cruise
165.4627,120.0000,0.0000,30.0651,99.2176,26.7731,cruise
165.9629,120.0000,0.0000,30.0651,99.2162,26.7769,cruise
166.4631,120.0000,0.0000,30.0651,99.2147,26.7806,cruise
166.9632,120.0000,0.0000,30.0651,99.2133,26.7843,cruise
167.4634,120.0000,0.0000,30.0651,99.2119,26.7881,cruise
167.9636,120.0000,0.0000,30.0651,99.2104,26.7918,cruise
168.4638,120.0000,-10.7269,0.0000,99.2090,26.7956,braking
168.9640,114.1740,-74.9253,0.0000,99.2090,26.7952,braking
169.4642,59.2147,-15.0209,0.0000,99.2090,26.7947,braking
169.9643,39.9494,-4.7872,0.0000,99.2090,26.7940,braking
170.4645,31.4181,-1.5307,0.0000,99.2090,26.7930,braking
170.9647,28.1499,0.1880,5.5228,99.2090,26.7918,accel
171.4536,28.5620,2.0568,58.5695,99.2079,26.7930,accel
171.9538,32.8234,6.0927,97.0000,99.1970,26.8156,accel
172.4539,43.0381,20.0702,97.0000,99.1824,26.8445,accel
172.9541,66.3693,78.5875,97.0000,99.1722,26.8606,accel
173.4543,120.0000,0.0000,30.0651,99.1663,26.8727,cruise
173.9545,120.0000,0.0000,30.0651,99.1649,26.8764,cruise
174.4547,120.0000,0.0000,30.0651,99.1634,26.8801,cruise
174.9549,120.0000,0.0000,30.0651,99.1620,26.8838,cruise
175.4550,120.0000,0.0000,30.0651,99.1606,26.8876,cruise
175.9552,120.0000,0.0000,30.0651,99.1591,26.8913,cruise
176.4554,120.0000,0.0000,30.0651,99.1577,26.8950,cruise
176.9556,120.0000,0.0000,30.0651,99.1563,26.8987,cruise
177.4558,120.0000,0.0000,30.0651,99.1548,26.9024,cruise
177.9560,120.0000,0.0000,30.0651,99.1534,26.9061,cruise
178.4561,120.0000,-72.8167,0.0000,99.1520,26.9099,braking
178.9563,71.6857,-20.1298,0.0000,99.1520,26.9094,braking
179.4565,50.7805,-6.1976,0.0000,99.1520,26.9088,braking
179.9567,42.3133,-1.2101,0.0000,99.1520,26.9079,braking
180.4551,40.4603,2.5249,97.0000,99.1520,26.9070,accel
180.9553,44.2511,9.1758,97.0000,99.1389,26.9316,accel
181.4555,55.9033,32.5857,97.0000,99.1278,26.9503,accel
181.9557,85.2618,56.0636,97.0000,99.1199,26.9624,accel
182.4559,120.0000,0.0000,30.0651,99.1145,26.9729,cruise
182.9561,120.0000,0.0000,30.0651,99.1131,26.9767,cruise
183.4563,120.0000,0.0000,30.0651,99.1117,26.9804,cruise
183.9564,120.0000,0.0000,30.0651,99.1102,26.9841,cruise
184.4566,120.0000,0.0000,30.0651,99.1088,26.9878,cruise
184.9568,120.0000,0.0000,30.0651,99.1074,26.9915,cruise
185.4570,120.0000,0.0000,30.0651,99.1060,26.9952,cruise
185.9572,120.0000,0.0000,30.0651,99.1045,26.9989,cruise
186.4574,120.0000,0.0000,30.0651,99.1031,27.0026,cruise
186.9575,120.0000,0.0000,30.0651,99.1017,27.0063,cruise
187.4577,120.0000,0.0000,30.0651,99.1002,27.0100,cruise
187.9579,120.0000,0.0000,30.0651,99.0988,27.0136,cruise
188.4581,120.0000,0.0000,30.0651,99.0974,27.0173,cruise
188.9583,120.0000,0.0000,30.0651,99.0959,27.0210,cruise
189.4585,120.0000,0.0000,30.0651,99.0945,27.0247,cruise
189.9587,120.0000,0.0000,30.0651,99.0931,27.0284,cruise
190.4588,120.0000,0.0000,30.0651,99.0916,27.0321,cruise
190.9590,120.0000,0.0000,30.0651,99.0902,27.0358,cruise
191.4592,120.0000,0.0000,30.0651,99.0888,27.0395,cruise
191.9594,120.0000,0.0000,30.0651,99.0873,27.0432,cruise
192.4596,120.0000,0.0000,30.0651,99.0859,27.0469,cruise
192.9598,120.0000,0.0000,30.0651,99.0845,27.0506,cruise
193.4599,120.0000,0.0000,30.0651,99.0830,27.0543,cruise
193.9601,120.0000,0.0000,30.0651,99.0816,27.0580,cruise
194.4603,120.0000,0.0000,30.0651,99.0802,27.0616,cruise
194.9605,120.0000,0.0000,30.0651,99.0787,27.0653,cruise
195.4607,120.0000,0.0000,30.0651,99.0773,27.0690,cruise
195.9609,120.0000,0.0000,30.0651,99.0759,27.0727,cruise
196.4610,120.0000,0.0000,30.0651,99.0744,27.0764,cruise
196.9612,120.0000,0.0000,30.0651,99.0730,27.0801,cruise
197.4614,120.0000,0.0000,30.0651,99.0716,27.0837,cruise
197.9616,120.0000,0.0000,30.0651,99.0701,27.0874,cruise
198.4618,120.0000,0.0000,30.0651,99.0687,27.0911,cruise
198.9620,120.0000,0.0000,30.0651,99.0673,27.0948,cruise
199.4622,120.0000,0.0000,30.0651,99.0659,27.0985,cruise
199.9623,120.0000,0.0000,30.0651,99.0644,27.1022,cruise
200.4625,120.0000,0.0000,30.0651,99.0630,27.1058,cruise
200.9627,120.0000,0.0000,30.0651,99.0616,27.1095,cruise
201.4629,120.0000,0.0000,30.0651,99.0601,27.1132,cruise
201.9631,120.0000,0.0000,30.0651,99.0587,27.1169,cruise
202.4633,120.0000,0.0000,30.0651,99.0573,27.1205,cruise
202.9634,120.0000,0.0000,30.0651,99.0558,27.1242,cruise
203.4636,120.0000,0.0000,30.0651,99.0544,27.1279,cruise
203.9638,120.0000,0.0000,30.0651,99.0530,27.1316,cruise
204.4640,120.0000,0.0000,30.0651,99.0515,27.1352,cruise
