distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
540.7721,120.0000,0.0000,30.0651,87.5327,451.8162,cruise
541.2723,120.0000,0.0000,30.0651,87.5313,451.7568,cruise
541.7725,120.0000,0.0000,30.0651,87.5299,451.6974,cruise
542.2727,120.0000,0.0000,30.0651,87.5284,451.6381,cruise
542.7729,120.0000,0.0000,30.0651,87.5270,451.5788,cruise
543.2731,120.0000,0.0000,30.0651,87.5256,451.5194,cruise
543.7732,120.0000,0.0000,30.0651,87.5241,451.4601,cruise
544.2734,120.0000,0.0000,30.0651,87.5227,451.4008,cruise
544.7736,120.0000,0.0000,30.0651,87.5213,451.3415,cruise
545.2738,120.0000,0.0000,30.0651,87.5198,451.2822,cruise
545.7740,120.0000,0.0000,30.0651,87.5184,451.2230,cruise
546.2742,120.0000,0.0000,30.0651,87.5170,451.1637,cruise
546.7744,120.0000,0.0000,30.0651,87.5155,451.1044,cruise
547.2745,120.0000,0.0000,30.0651,87.5141,451.0452,cruise
547.7747,120.0000,0.0000,30.0651,87.5127,450.9860,cruise
548.2749,120.0000,0.0000,30.0651,87.5112,450.9268,cruise
548.7751,120.0000,0.0000,30.0651,87.5098,450.8675,cruise
549.2753,120.0000,0.0000,30.0651,87.5084,450.8083,cruise
549.7755,120.0000,0.0000,30.0651,87.5069,450.7492,cruise
550.2756,120.0000,0.0000,30.0651,87.5055,450.6900,cruise
550.7758,120.0000,0.0000,30.0651,87.5041,450.6308,cruise
551.2760,120.0000,0.0000,30.0651,87.5026,450.5717,cruise
551.7762,120.0000,0.0000,30.0651,87.5012,450.5125,cruise
552.2764,120.0000,0.0000,30.0651,87.4998,450.4534,cruise
552.7766,120.0000,0.0000,30.0651,87.4983,450.3943,cruise
553.2767,120.0000,0.0000,30.0651,87.4969,450.3352,cruise
553.7769,120.0000,0.0000,30.0651,87.4955,450.2761,cruise
554.2771,120.0000,0.0000,30.0651,87.4941,450.2170,cruise
554.7773,120.0000,0.0000,30.0651,87.4926,450.1579,cruise
555.2775,120.0000,0.0000,30.0651,87.4912,450.0988,cruise
555.7777,120.0000,0.0000,30.0651,87.4898,450.0398,cruise
556.2779,120.0000,0.0000,30.0651,87.4883,449.9807,cruise
556.7780,120.0000,0.0000,30.0651,87.4869,449.9217,cruise
557.2782,120.0000,0.0000,30.0651,87.4855,449.8627,cruise
557.7784,120.0000,0.0000,30.0651,87.4840,449.8037,cruise
558.2786,120.0000,0.0000,30.0651,87.4826,449.7447,cruise
558.7788,120.0000,0.0000,30.0651,87.4812,449.6857,cruise
559.2790,120.0000,0.0000,30.0651,87.4797,449.6267,cruise
559.7791,120.0000,0.0000,30.0651,87.4783,449.5677,cruise
560.2793,120.0000,0.0000,30.0651,87.4769,449.5088,cruise
560.7795,120.0000,0.0000,30.0651,87.4754,449.4498,cruise
561.2797,120.0000,0.0000,30.0651,87.4740,449.3909,cruise
561.7799,120.0000,0.0000,30.0651,87.4726,449.3320,cruise
562.2801,120.0000,0.0000,30.0651,87.4711,449.2730,cruise
562.7803,120.0000,0.0000,30.0651,87.4697,449.2141,cruise
563.2804,120.0000,0.0000,30.0651,87.4683,449.1552,cruise
563.7806,120.0000,0.0000,30.0651,87.4668,449.0964,cruise
564.2808,120.0000,0.0000,30.0651,87.4654,449.0375,cruise
564.7810,120.0000,0.0000,30.0651,87.4640,448.9786,cruise
565.2812,120.0000,0.0000,30.0651,87.4625,448.9198,cruise
565.7814,120.0000,0.0000,30.0651,87.4611,448.8609,cruise
