distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
88.0129,55.3728,-14.5253,0.0000,99.6990,29.7191,braking
88.5131,34.9107,-4.3912,0.0000,99.6990,29.7170,braking
89.0132,25.6955,-1.5332,0.0000,99.6990,29.7141,braking
89.5134,21.5700,-0.3528,0.0000,99.6990,29.7103,braking
89.9973,20.5392,0.5487,11.0893,99.6990,29.7063,accel
90.4975,22.1731,1.9540,44.6530,99.6960,29.7134,accel
90.9977,27.2060,5.7023,80.0000,99.6857,29.7480,accel
91.4979,38.2806,20.7110,80.0000,99.6717,29.8495,accel
91.9980,64.0275,80.9885,80.0000,99.6628,30.1527,accel
92.4982,120.0000,0.0000,30.0651,99.6578,31.5815,cruise
92.9984,120.0000,0.0000,30.0651,99.6563,31.5869,cruise
93.4986,120.0000,0.0000,30.0651,99.6549,31.5923,cruise
93.9988,120.0000,0.0000,30.0651,99.6535,31.5977,cruise
94.4990,120.0000,0.0000,30.0651,99.6521,31.6031,cruise
94.9991,120.0000,0.0000,30.0651,99.6506,31.6085,cruise
95.4993,120.0000,0.0000,30.0651,99.6492,31.6139,cruise
95.9995,120.0000,0.0000,30.0651,99.6478,31.6193,cruise
96.4997,120.0000,0.0000,30.0651,99.6463,31.6247,cruise
96.9999,120.0000,0.0000,30.0651,99.6449,31.6301,cruise
97.5001,120.0000,0.0000,30.0651,99.6435,31.6355,cruise
98.0002,120.0000,0.0000,30.0651,99.6420,31.6409,cruise
98.5004,120.0000,0.0000,30.0651,99.6406,31.6463,cruise
99.0006,120.0000,0.0000,30.0651,99.6392,31.6517,cruise
99.5008,120.0000,0.0000,30.0651,99.6377,31.6571,cruise
100.0010,120.0000,0.0000,30.0651,99.6363,31.6625,cruise
100.5012,120.0000,0.0000,30.0651,99.6349,31.6679,cruise
101.0014,120.0000,0.0000,30.0651,99.6334,31.6733,cruise
101.5015,120.0000,0.0000,30.0651,99.6320,31.6787,cruise
102.0017,120.0000,0.0000,30.0651,99.6306,31.6841,cruise
102.5019,120.0000,0.0000,30.0651,99.6291,31.6895,cruise
103.0021,120.0000,0.0000,30.0651,99.6277,31.6949,cruise
103.5023,120.0000,0.0000,30.0651,99.6263,31.7003,cruise
104.0025,120.0000,-26.3520,0.0000,99.6248,31.7056,braking
104.5026,105.1115,-65.2524,0.0000,99.6248,31.7043,braking
105.0028,52.4341,-12.6815,0.0000,99.6248,31.7026,braking
105.5030,33.7111,-3.9617,0.0000,99.6248,31.6996,braking
106.0032,25.1510,-1.3917,0.0000,99.6248,31.6952,braking
106.5034,21.3442,-0.2886,0.0000,99.6248,31.6898,braking
106.9799,20.5086,0.6058,12.2352,99.6248,31.6841,accel
107.4801,22.3080,2.0540,47.3709,99.6216,31.6906,accel
107.9802,27.5478,5.9877,80.0000,99.6107,31.7256,accel
108.4804,38.9927,22.0202,80.0000,99.5970,31.8308,accel
108.9806,65.7347,79.2466,80.0000,99.5882,32.1473,accel
109.4808,120.0000,0.0000,30.0651,99.5833,33.5550,cruise
109.9810,120.0000,0.0000,30.0651,99.5819,33.5600,cruise
110.4812,120.0000,0.0000,30.0651,99.5804,33.5650,cruise
110.9813,120.0000,0.0000,30.0651,99.5790,33.5701,cruise
111.4815,120.0000,0.0000,30.0651,99.5776,33.5751,cruise
111.9817,120.0000,0.0000,30.0651,99.5761,33.5802,cruise
112.4819,120.0000,0.0000,30.0651,99.5747,33.5852,cruise
112.9821,120.0000,0.0000,30.0651,99.5733,33.5903,cruise
113.4823,120.0000,0.0000,30.0651,99.5719,33.5953,cruise
113.9824,120.0000,-73.8518,0.0000,99.5704,33.6003,braking
114.4826,70.7616,-19.3567,0.0000,99.5704,33.5984,braking
114.9828,50.4512,-5.9930,0.0000,99.5704,33.5956,braking
115.4830,42.2269,-1.1124,0.0000,99.5704,33.5920,braking
115.9813,40.5238,2.6300,80.0000,99.5704,33.5879,accel
116.4814,44.4598,9.4156,80.0000,99.5597,33.6281,accel
116.9816,56.3399,33.6093,80.0000,99.5506,33.7653,accel
117.4818,86.3063,54.6547,80.0000,99.5442,34.2287,accel
117.9820,120.0000,0.0000,30.0651,99.5397,35.1840,cruise
118.4822,120.0000,0.0000,30.0651,99.5383,35.1888,cruise
118.9824,120.0000,0.0000,30.0651,99.5369,35.1935,cruise
119.4825,120.0000,0.0000,30.0651,99.5354,35.1982,cruise
119.9827,120.0000,0.0000,30.0651,99.5340,35.2030,cruise
120.4829,120.0000,0.0000,30.0651,99.5326,35.2077,cruise
120.9831,120.0000,0.0000,30.0651,99.5311,35.2125,cruise
121.4833,120.0000,0.0000,30.0651,99.5297,35.2172,cruise
121.9835,120.0000,0.0000,30.0651,99.5283,35.2220,cruise
122.4837,120.0000,-31.3744,0.0000,99.5268,35.2267,braking
122.9838,102.0278,-57.7399,0.0000,99.5268,35.2247,braking
123.4840,55.3719,-12.6596,0.0000,99.5268,35.2220,braking
123.9842,38.1569,-4.1012,0.0000,99.5268,35.2177,braking
124.4844,30.5670,-1.2154,0.0000,99.5268,35.2120,braking
124.9846,27.9243,0.4639,12.7226,99.5268,35.2054,accel
125.4764,28.9443,2.5371,74.0010,99.5243,35.2078,accel
125.9766,34.0653,7.4689,80.0000,99.5109,35.2487,accel
126.4767,45.9388,26.3056,80.0000,99.4995,35.3713,accel
126.9769,73.8650,70.3227,80.0000,99.4918,35.7203,accel
127.4771,120.0000,0.0000,30.0651,99.4871,36.8125,cruise
127.9773,120.0000,0.0000,30.0651,99.4857,36.8169,cruise
128.4775,120.0000,0.0000,30.0651,99.4843,36.8214,cruise
128.9777,120.0000,0.0000,30.0651,99.4828,36.8258,cruise
129.4778,120.0000,0.0000,30.0651,99.4814,36.8303,cruise
129.9780,120.0000,0.0000,30.0651,99.4800,36.8347,cruise
130.4782,120.0000,0.0000,30.0651,99.4785,36.8392,cruise
130.9784,120.0000,0.0000,30.0651,99.4771,36.8436,cruise
131.4786,120.0000,0.0000,30.0651,99.4757,36.8481,cruise
131.9788,120.0000,-76.3057,0.0000,99.4742,36.8525,braking
132.4790,68.5208,-21.7595,0.0000,99.4742,36.8499,braking
132.9791,43.9047,-6.4883,0.0000,99.4742,36.8457,braking
133.4793,33.2026,-2.2016,0.0000,99.4742,36.8397,braking
133.9795,28.6776,-0.2769,0.0000,99.4742,36.8324,braking
134.4690,28.0702,1.4234,39.2833,99.4742,36.8247,accel
134.9692,31.1283,4.5458,80.0000,99.4666,36.8442,accel
135.4694,39.3336,14.1684,80.0000,99.4537,36.9192,accel
135.9696,57.8716,68.4060,80.0000,99.4443,37.1308,accel
136.4698,109.7693,18.4826,80.0000,99.4388,38.2409,accel
136.9700,120.0000,0.0000,30.0651,99.4348,38.6470,cruise
137.4701,120.0000,0.0000,30.0651,99.4334,38.6511,cruise
137.9703,120.0000,0.0000,30.0651,99.4320,38.6552,cruise
138.4705,120.0000,0.0000,30.0651,99.4305,38.6593,cruise
138.9707,120.0000,0.0000,30.0651,99.4291,38.6634,cruise
139.4709,120.0000,0.0000,30.0651,99.4277,38.6675,cruise
139.9711,120.0000,0.0000,30.0651,99.4262,38.6716,cruise
140.4712,120.0000,0.0000,30.0651,99.4248,38.6758,cruise
140.9714,120.0000,-42.8065,0.0000,99.4234,38.6799,braking
141.4716,94.6344,-48.4904,0.0000,99.4234,38.6771,braking
141.9718,52.8058,-11.2137,0.0000,99.4234,38.6733,braking
142.4720,36.9087,-3.6522,0.0000,99.4234,38.6674,braking
142.9722,29.9624,-0.9887,0.0000,99.4234,38.6595,braking
143.4724,27.7848,0.6926,18.7579,99.4234,38.6506,accel
143.9685,29.3152,3.0154,80.0000,99.4196,38.6550,accel
144.4687,35.2547,9.0309,80.0000,99.4055,38.7025,accel
144.9689,48.9028,34.7610,80.0000,99.3946,38.8466,accel
145.4691,82.5381,59.6571,80.0000,99.3876,39.3038,accel
145.9693,120.0000,0.0000,30.0651,99.3831,40.3083,cruise
146.4694,120.0000,0.0000,30.0651,99.3817,40.3121,cruise
146.9696,120.0000,0.0000,30.0651,99.3803,40.3159,cruise
147.4698,120.0000,0.0000,30.0651,99.3788,40.3197,cruise
147.9700,120.0000,0.0000,30.0651,99.3774,40.3235,cruise
148.4702,120.0000,0.0000,30.0651,99.3760,40.3273,cruise
148.9704,120.0000,0.0000,30.0651,99.3745,40.3311,cruise
149.4706,120.0000,0.0000,30.0651,99.3731,40.3349,cruise
149.9707,120.0000,0.0000,30.0651,99.3717,40.3387,cruise
150.4709,120.0000,-81.7033,0.0000,99.3702,40.3425,braking
150.9711,63.3136,-17.8077,0.0000,99.3702,40.3390,braking
151.4713,41.7582,-5.5322,0.0000,99.3702,40.3333,braking
151.9715,32.2512,-1.8409,0.0000,99.3702,40.3253,braking
152.4717,28.3903,-0.0446,0.0000,99.3702,40.3157,braking
152.9600,28.2927,1.7165,48.0508,99.3702,40.3057,accel
153.4602,31.9184,5.2251,80.0000,99.3611,40.3284,accel
153.9603,41.0286,16.6296,80.0000,99.3486,40.4129,accel
154.4605,61.6310,83.3563,80.0000,99.3397,40.6515,accel
154.9607,120.0000,0.0000,30.0651,99.3346,42.1046,cruise
155.4609,120.0000,0.0000,30.0651,99.3332,42.1080,cruise
155.9611,120.0000,0.0000,30.0651,99.3318,42.1115,cruise
156.4613,120.0000,0.0000,30.0651,99.3303,42.1150,cruise
156.9614,120.0000,0.0000,30.0651,99.3289,42.1185,cruise
157.4616,120.0000,0.0000,30.0651,99.3275,42.1219,cruise
157.9618,120.0000,0.0000,30.0651,99.3260,42.1254,cruise
158.4620,120.0000,0.0000,30.0651,99.3246,42.1289,cruise
158.9622,120.0000,0.0000,30.0651,99.3232,42.1324,cruise
159.4624,120.0000,-54.0932,0.0000,99.3217,42.1358,braking
159.9625,86.7190,-39.3179,0.0000,99.3217,42.1323,braking
160.4627,50.1952,-9.7622,0.0000,99.3217,42.1272,braking
160.9629,35.7486,-3.2199,0.0000,99.3217,42.1195,braking
161.4631,29.4692,-0.7794,0.0000,99.3217,42.1094,braking
161.9614,27.7431,0.9096,24.6067,99.3217,42.0981,accel
162.4616,29.7552,3.5045,80.0000,99.3168,42.1044,accel
162.9618,36.4840,10.7545,80.0000,99.3030,42.1586,accel
163.4620,51.9508,45.7386,80.0000,99.2927,42.3255,accel
163.9621,92.2829,46.2625,80.0000,99.2864,42.9597,accel
164.4623,120.0000,0.0000,30.0651,99.2820,43.8145,cruise
164.9625,120.0000,0.0000,30.0651,99.2806,43.8177,cruise
165.4627,120.0000,0.0000,30.0651,99.2792,43.8208,cruise
165.9629,120.0000,0.0000,30.0651,99.2778,43.8240,cruise
166.4631,120.0000,0.0000,30.0651,99.2763,43.8272,cruise
166.9632,120.0000,0.0000,30.0651,99.2749,43.8303,cruise
167.4634,120.0000,0.0000,30.0651,99.2735,43.8335,cruise
167.9636,120.0000,0.0000,30.0651,99.2720,43.8367,cruise
168.4638,120.0000,-10.7269,0.0000,99.2706,43.8398,braking
168.9640,114.1740,-74.9253,0.0000,99.2706,43.8363,braking
169.4642,59.2147,-15.0209,0.0000,99.2706,43.8318,braking
169.9643,39.9494,-4.7872,0.0000,99.2706,43.8243,braking
170.4645,31.4181,-1.5307,0.0000,99.2706,43.8142,braking
170.9647,28.1499,0.1880,5.5228,99.2706,43.8022,accel
171.4536,28.5620,2.0568,58.5695,99.2695,43.7938,accel
171.9538,32.8234,6.0927,80.0000,99.2586,43.8207,accel
172.4539,43.0381,20.0702,80.0000,99.2465,43.9175,accel
172.9541,66.3693,78.5875,80.0000,99.2382,44.1932,accel
173.4543,120.0000,0.0000,30.0651,99.2333,45.5900,cruise
173.9545,120.0000,0.0000,30.0651,99.2318,45.5929,cruise
174.4547,120.0000,0.0000,30.0651,99.2304,45.5957,cruise
174.9549,120.0000,0.0000,30.0651,99.2290,45.5985,cruise
175.4550,120.0000,0.0000,30.0651,99.2275,45.6014,cruise
175.9552,120.0000,0.0000,30.0651,99.2261,45.6042,cruise
176.4554,120.0000,0.0000,30.0651,99.2247,45.6070,cruise
176.9556,120.0000,0.0000,30.0651,99.2232,45.6099,cruise
177.4558,120.0000,0.0000,30.0651,99.2218,45.6127,cruise
177.9560,120.0000,0.0000,30.0651,99.2204,45.6156,cruise
178.4561,120.0000,-72.8167,0.0000,99.2189,45.6184,braking
178.9563,71.6857,-20.1298,0.0000,99.2189,45.6138,braking
179.4565,50.7805,-6.1976,0.0000,99.2189,45.6071,braking
179.9567,42.3133,-1.2101,0.0000,99.2189,45.5984,braking
180.4551,40.4603,2.5249,80.0000,99.2189,45.5888,accel
180.9553,44.2511,9.1758,80.0000,99.2082,45.6218,accel
181.4555,55.9033,32.5857,80.0000,99.1990,45.7513,accel
181.9557,85.2618,56.0636,80.0000,99.1925,46.1935,accel
182.4559,120.0000,0.0000,30.0651,99.1881,47.1611,cruise
182.9561,120.0000,0.0000,30.0651,99.1867,47.1637,cruise
183.4563,120.0000,0.0000,30.0651,99.1852,47.1662,cruise
183.9564,120.0000,0.0000,30.0651,99.1838,47.1688,cruise
184.4566,120.0000,0.0000,30.0651,99.1824,47.1713,cruise
184.9568,120.0000,0.0000,30.0651,99.1809,47.1739,cruise
185.4570,120.0000,0.0000,30.0651,99.1795,47.1764,cruise
185.9572,120.0000,0.0000,30.0651,99.1781,47.1790,cruise
186.4574,120.0000,0.0000,30.0651,99.1766,47.1815,cruise
186.9575,120.0000,0.0000,30.0651,99.1752,47.1841,cruise
187.4577,120.0000,0.0000,30.0651,99.1738,47.1866,cruise
187.9579,120.0000,0.0000,30.0651,99.1723,47.1892,cruise
188.4581,120.0000,0.0000,30.0651,99.1709,47.1917,cruise
188.9583,120.0000,0.0000,30.0651,99.1695,47.1943,cruise
189.4585,120.0000,0.0000,30.0651,99.1680,47.1968,cruise
189.9587,120.0000,0.0000,30.0651,99.1666,47.1993,cruise
190.4588,120.0000,0.0000,30.0651,99.1652,47.2019,cruise
190.9590,120.0000,0.0000,30.0651,99.1637,47.2044,cruise
191.4592,120.0000,0.0000,30.0651,99.1623,47.2070,cruise
191.9594,120.0000,0.0000,30.0651,99.1609,47.2095,cruise
192.4596,120.0000,0.0000,30.0651,99.1594,47.2121,cruise
192.9598,120.0000,0.0000,30.0651,99.1580,47.2146,cruise
193.4599,120.0000,0.0000,30.0651,99.1566,47.2171,cruise
193.9601,120.0000,0.0000,30.0651,99.1551,47.2197,cruise
194.4603,120.0000,0.0000,30.0651,99.1537,47.2222,cruise
194.9605,120.0000,0.0000,30.0651,99.1523,47.2248,cruise
195.4607,120.0000,0.0000,30.0651,99.1508,47.2273,cruise
195.9609,120.0000,0.0000,30.0651,99.1494,47.2298,cruise
196.4610,120.0000,0.0000,30.0651,99.1480,47.2324,cruise
196.9612,120.0000,0.0000,30.0651,99.1466,47.2349,cruise
197.4614,120.0000,0.0000,30.0651,99.1451,47.2375,cruise
197.9616,120.0000,0.0000,30.0651,99.1437,47.2400,cruise
198.4618,120.0000,0.0000,30.0651,99.1423,47.2425,cruise
198.9620,120.0000,0.0000,30.0651,99.1408,47.2451,cruise
199.4622,120.0000,0.0000,30.0651,99.1394,47.2476,cruise
199.9623,120.0000,0.0000,30.0651,99.1380,47.2501,cruise
200.4625,120.0000,0.0000,30.0651,99.1365,47.2527,cruise
200.9627,120.0000,0.0000,30.0651,99.1351,47.2552,cruise
201.4629,120.0000,0.0000,30.0651,99.1337,47.2577,cruise
201.9631,120.0000,0.0000,30.0651,99.1322,47.2603,cruise
202.4633,120.0000,0.0000,30.0651,99.1308,47.2628,cruise
202.9634,120.0000,0.0000,30.0651,99.1294,47.2653,cruise
203.4636,120.0000,0.0000,30.0651,99.1279,47.2679,cruise
203.9638,120.0000,0.0000,30.0651,99.1265,47.2704,cruise
204.4640,120.0000,0.0000,30.0651,99.1251,47.2729,cruise
