distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
44.0162,120.0000,0.0000,30.0651,89.7088,39.7183,cruise
44.5164,120.0000,0.0000,30.0651,89.7074,39.7196,cruise
45.0166,120.0000,0.0000,30.0651,89.7059,39.7208,cruise
45.5168,120.0000,0.0000,30.0651,89.7045,39.7221,cruise
46.0170,120.0000,0.0000,30.0651,89.7031,39.7233,cruise
46.5171,120.0000,0.0000,30.0651,89.7016,39.7246,cruise
47.0173,120.0000,0.0000,30.0651,89.7002,39.7258,cruise
47.5175,120.0000,-85.2338,0.0000,89.6988,39.7271,braking
48.0177,59.6622,-17.4778,0.0000,89.6988,39.7235,braking
48.5179,36.5606,-5.0187,0.0000,89.6988,39.7172,braking
49.0181,26.4268,-1.7265,0.0000,89.6988,39.7078,braking
49.5183,21.8812,-0.4293,0.0000,89.6988,39.6958,braking
50.0132,20.6097,0.4848,9.8286,89.6988,39.6824,accel
50.5134,22.0550,1.8508,41.9223,89.6961,39.6750,accel
51.0136,26.8666,5.4166,80.0000,89.6863,39.6855,accel
51.5138,37.5596,19.4354,80.0000,89.6722,39.7135,accel
52.0139,62.3106,82.6940,80.0000,89.6630,39.7269,accel
52.5141,120.0000,0.0000,30.0651,89.6580,39.7359,cruise
53.0143,120.0000,0.0000,30.0651,89.6565,39.7372,cruise
53.5145,120.0000,0.0000,30.0651,89.6551,39.7384,cruise
54.0147,120.0000,0.0000,30.0651,89.6537,39.7397,cruise
54.5149,120.0000,0.0000,30.0651,89.6522,39.7409,cruise
55.0151,120.0000,0.0000,30.0651,89.6508,39.7422,cruise
55.5152,120.0000,0.0000,30.0651,89.6494,39.7434,cruise
56.0154,120.0000,0.0000,30.0651,89.6479,39.7447,cruise
56.5156,120.0000,0.0000,30.0651,89.6465,39.7459,cruise
57.0158,120.0000,0.0000,30.0651,89.6451,39.7471,cruise
57.5160,120.0000,0.0000,30.0651,89.6437,39.7484,cruise
58.0162,120.0000,0.0000,30.0651,89.6422,39.7496,cruise
58.5163,120.0000,0.0000,30.0651,89.6408,39.7509,cruise
59.0165,120.0000,0.0000,30.0651,89.6394,39.7521,cruise
59.5167,120.0000,0.0000,30.0651,89.6379,39.7534,cruise
60.0169,120.0000,0.0000,30.0651,89.6365,39.7546,cruise
60.5171,120.0000,0.0000,30.0651,89.6351,39.7559,cruise
61.0173,120.0000,0.0000,30.0651,89.6336,39.7571,cruise
61.5174,120.0000,0.0000,30.0651,89.6322,39.7583,cruise
62.0176,120.0000,0.0000,30.0651,89.6308,39.7596,cruise
62.5178,120.0000,0.0000,30.0651,89.6293,39.7608,cruise
63.0180,120.0000,0.0000,30.0651,89.6279,39.7621,cruise
63.5182,120.0000,0.0000,30.0651,89.6265,39.7633,cruise
64.0184,120.0000,-0.2598,0.0000,89.6250,39.7646,braking
64.5186,119.8623,-88.1847,0.0000,89.6250,39.7617,braking
65.0187,56.1359,-15.0277,0.0000,89.6250,39.7580,braking
65.5189,35.2129,-4.5030,0.0000,89.6250,39.7514,braking
66.0191,25.8311,-1.5687,0.0000,89.6250,39.7418,braking
66.5193,21.6271,-0.3678,0.0000,89.6250,39.7295,braking
67.0051,20.5500,0.5359,10.8347,89.6250,39.7162,accel
67.5053,22.1464,1.9325,44.0783,89.6221,39.7094,accel
68.0055,27.1340,5.6420,80.0000,89.6119,39.7209,accel
68.5057,38.1291,20.4392,80.0000,89.5979,39.7484,accel
69.0059,63.6662,81.3513,80.0000,89.5889,39.7613,accel
69.5061,120.0000,0.0000,30.0651,89.5839,39.7703,cruise
70.0062,120.0000,0.0000,30.0651,89.5825,39.7716,cruise
70.5064,120.0000,0.0000,30.0651,89.5811,39.7728,cruise
71.0066,120.0000,0.0000,30.0651,89.5796,39.7740,cruise
71.5068,120.0000,0.0000,30.0651,89.5782,39.7753,cruise
72.0070,120.0000,0.0000,30.0651,89.5768,39.7765,cruise
72.5072,120.0000,0.0000,30.0651,89.5753,39.7778,cruise
73.0073,120.0000,0.0000,30.0651,89.5739,39.7790,cruise
73.5075,120.0000,0.0000,30.0651,89.5725,39.7802,cruise
74.0077,120.0000,0.0000,30.0651,89.5710,39.7815,cruise
74.5079,120.0000,0.0000,30.0651,89.5696,39.7827,cruise
75.0081,120.0000,0.0000,30.0651,89.5682,39.7839,cruise
75.5083,120.0000,0.0000,30.0651,89.5667,39.7852,cruise
76.0084,120.0000,0.0000,30.0651,89.5653,39.7864,cruise
76.5086,120.0000,0.0000,30.0651,89.5639,39.7877,cruise
77.0088,120.0000,0.0000,30.0651,89.5624,39.7889,cruise
77.5090,120.0000,0.0000,30.0651,89.5610,39.7901,cruise
78.0092,120.0000,0.0000,30.0651,89.5596,39.7914,cruise
78.5094,120.0000,0.0000,30.0651,89.5581,39.7926,cruise
79.0096,120.0000,0.0000,30.0651,89.5567,39.7938,cruise
79.5097,120.0000,0.0000,30.0651,89.5553,39.7951,cruise
80.0099,120.0000,0.0000,30.0651,89.5539,39.7963,cruise
80.5101,120.0000,0.0000,30.0651,89.5524,39.7976,cruise
81.0103,120.0000,0.0000,30.0651,89.5510,39.7988,cruise
81.5105,120.0000,0.0000,30.0651,89.5496,39.8000,cruise
82.0107,120.0000,0.0000,30.0651,89.5481,39.8013,cruise
82.5108,120.0000,0.0000,30.0651,89.5467,39.8025,cruise
83.0110,120.0000,0.0000,30.0651,89.5453,39.8037,cruise
83.5112,120.0000,0.0000,30.0651,89.5438,39.8050,cruise
84.0114,120.0000,0.0000,30.0651,89.5424,39.8062,cruise
84.5116,120.0000,0.0000,30.0651,89.5410,39.8074,cruise
85.0118,120.0000,0.0000,30.0651,89.5395,39.8087,cruise
85.5120,120.0000,0.0000,30.0651,89.5381,39.8099,cruise
86.0121,120.0000,0.0000,30.0651,89.5367,39.8111,cruise
86.5123,120.0000,0.0000,30.0651,89.5352,39.8124,cruise
87.0125,120.0000,-6.2807,0.0000,89.5338,39.8136,braking
87.5127,116.6241,-82.8327,0.0000,89.5338,39.8107,braking
88.0129,55.3728,-14.5253,0.0000,89.5338,39.8069,braking
88.5131,34.9107,-4.3912,0.0000,89.5338,39.8002,braking
89.0132,25.6955,-1.5332,0.0000,89.5338,39.7905,braking
89.5134,21.5700,-0.3528,0.0000,89.5338,39.7781,braking
89.9973,20.5392,0.5487,11.0893,89.5338,39.7648,accel
90.4975,22.1731,1.9540,44.6530,89.5308,39.7581,accel
90.9977,27.2060,5.7023,80.0000,89.5205,39.7699,accel
91.4979,38.2806,20.7110,80.0000,89.5065,39.7972,accel
91.9980,64.0275,80.9885,80.0000,89.4976,39.8100,accel
92.4982,120.0000,0.0000,30.0651,89.4926,39.8190,cruise
92.9984,120.0000,0.0000,30.0651,89.4912,39.8202,cruise
93.4986,120.0000,0.0000,30.0651,89.4898,39.8214,cruise
93.9988,120.0000,0.0000,30.0651,89.4883,39.8226,cruise
94.4990,120.0000,0.0000,30.0651,89.4869,39.8239,cruise
94.9991,120.0000,0.0000,30.0651,89.4855,39.8251,cruise
95.4993,120.0000,0.0000,30.0651,89.4840,39.8263,cruise
95.9995,120.0000,0.0000,30.0651,89.4826,39.8276,cruise
96.4997,120.0000,0.0000,30.0651,89.4812,39.8288,cruise
96.9999,120.0000,0.0000,30.0651,89.4797,39.8300,cruise
97.5001,120.0000,0.0000,30.0651,89.4783,39.8313,cruise
98.0002,120.0000,0.0000,30.0651,89.4769,39.8325,cruise
98.5004,120.0000,0.0000,30.0651,89.4754,39.8337,cruise
99.0006,120.0000,0.0000,30.0651,89.4740,39.8349,cruise
99.5008,120.0000,0.0000,30.0651,89.4726,39.8362,cruise
100.0010,120.0000,0.0000,30.0651,89.4711,39.8374,cruise
100.5012,120.0000,0.0000,30.0651,89.4697,39.8386,cruise
101.0014,120.0000,0.0000,30.0651,89.4683,39.8399,cruise
101.5015,120.0000,0.0000,30.0651,89.4668,39.8411,cruise
102.0017,120.0000,0.0000,30.0651,89.4654,39.8423,cruise
102.5019,120.0000,0.0000,30.0651,89.4640,39.8435,cruise
103.0021,120.0000,0.0000,30.0651,89.4625,39.8448,cruise
103.5023,120.0000,0.0000,30.0651,89.4611,39.8460,cruise
104.0025,120.0000,-26.3520,0.0000,89.4597,39.8472,braking
104.5026,105.1115,-65.2524,0.0000,89.4597,39.8442,braking
105.0028,52.4341,-12.6815,0.0000,89.4597,39.8401,braking
105.5030,33.7111,-3.9617,0.0000,89.4597,39.8331,braking
106.0032,25.1510,-1.3917,0.0000,89.4597,39.8231,braking
106.5034,21.3442,-0.2886,0.0000,89.4597,39.8105,braking
106.9799,20.5086,0.6058,12.2352,89.4597,39.7973,accel
107.4801,22.3080,2.0540,47.3709,89.4564,39.7913,accel
107.9802,27.5478,5.9877,80.0000,89.4455,39.8043,accel
108.4804,38.9927,22.0202,80.0000,89.4318,39.8310,accel
108.9806,65.7347,79.2466,80.0000,89.4231,39.8431,accel
109.4808,120.0000,0.0000,30.0651,89.4181,39.8521,cruise
109.9810,120.0000,0.0000,30.0651,89.4167,39.8533,cruise
110.4812,120.0000,0.0000,30.0651,89.4153,39.8545,cruise
110.9813,120.0000,0.0000,30.0651,89.4138,39.8558,cruise
111.4815,120.0000,0.0000,30.0651,89.4124,39.8570,cruise
111.9817,120.0000,0.0000,30.0651,89.4110,39.8582,cruise
112.4819,120.0000,0.0000,30.0651,89.4096,39.8594,cruise
112.9821,120.0000,0.0000,30.0651,89.4081,39.8607,cruise
113.4823,120.0000,0.0000,30.0651,89.4067,39.8619,cruise
113.9824,120.0000,-73.8518,0.0000,89.4053,39.8631,braking
114.4826,70.7616,-19.3567,0.0000,89.4053,39.8596,braking
114.9828,50.4512,-5.9930,0.0000,89.4053,39.8545,braking
115.4830,42.2269,-1.1124,0.0000,89.4053,39.8479,braking
115.9813,40.5238,2.6300,80.0000,89.4053,39.8406,accel
116.4814,44.4598,9.4156,80.0000,89.3945,39.8589,accel
116.9816,56.3399,33.6093,80.0000,89.3854,39.8721,accel
117.4818,86.3063,54.6547,80.0000,89.3790,39.8803,accel
117.9820,120.0000,0.0000,30.0651,89.3746,39.8881,cruise
118.4822,120.0000,0.0000,30.0651,89.3731,39.8893,cruise
118.9824,120.0000,0.0000,30.0651,89.3717,39.8905,cruise
119.4825,120.0000,0.0000,30.0651,89.3703,39.8918,cruise
119.9827,120.0000,0.0000,30.0651,89.3688,39.8930,cruise
120.4829,120.0000,0.0000,30.0651,89.3674,39.8942,cruise
120.9831,120.0000,0.0000,30.0651,89.3660,39.8954,cruise
121.4833,120.0000,0.0000,30.0651,89.3645,39.8966,cruise
121.9835,120.0000,0.0000,30.0651,89.3631,39.8978,cruise
122.4837,120.0000,-31.3744,0.0000,89.3617,39.8991,braking
122.9838,102.0278,-57.7399,0.0000,89.3617,39.8960,braking
123.4840,55.3719,-12.6596,0.0000,89.3617,39.8919,braking
123.9842,38.1569,-4.1012,0.0000,89.3617,39.8854,braking
124.4844,30.5670,-1.2154,0.0000,89.3617,39.8767,braking
124.9846,27.9243,0.4639,12.7226,89.3617,39.8665,accel
125.4764,28.9443,2.5371,74.0010,89.3592,39.8619,accel
125.9766,34.0653,7.4689,80.0000,89.3457,39.8816,accel
126.4767,45.9388,26.3056,80.0000,89.3343,39.9018,accel
126.9769,73.8650,70.3227,80.0000,89.3267,39.9111,accel
127.4771,120.0000,0.0000,30.0651,89.3220,39.9182,cruise
127.9773,120.0000,0.0000,30.0651,89.3205,39.9194,cruise
128.4775,120.0000,0.0000,30.0651,89.3191,39.9206,cruise
128.9777,120.0000,0.0000,30.0651,89.3177,39.9218,cruise
129.4778,120.0000,0.0000,30.0651,89.3162,39.9230,cruise
129.9780,120.0000,0.0000,30.0651,89.3148,39.9242,cruise
130.4782,120.0000,0.0000,30.0651,89.3134,39.9254,cruise
130.9784,120.0000,0.0000,30.0651,89.3119,39.9267,cruise
131.4786,120.0000,0.0000,30.0651,89.3105,39.9279,cruise
131.9788,120.0000,-76.3057,0.0000,89.3091,39.9291,braking
132.4790,68.5208,-21.7595,0.0000,89.3091,39.9256,braking
132.9791,43.9047,-6.4883,0.0000,89.3091,39.9200,braking
133.4793,33.2026,-2.2016,0.0000,89.3091,39.9122,braking
133.9795,28.6776,-0.2769,0.0000,89.3091,39.9026,braking
134.4690,28.0702,1.4234,39.2833,89.3091,39.8923,accel
134.9692,31.1283,4.5458,80.0000,89.3015,39.8990,accel
135.4694,39.3336,14.1684,80.0000,89.2885,39.9235,accel
135.9696,57.8716,68.4060,80.0000,89.2791,39.9377,accel
136.4698,109.7693,18.4826,80.0000,89.2736,39.9465,accel
136.9700,120.0000,0.0000,30.0651,89.2697,39.9559,cruise
137.4701,120.0000,0.0000,30.0651,89.2682,39.9571,cruise
137.9703,120.0000,0.0000,30.0651,89.2668,39.9583,cruise
138.4705,120.0000,0.0000,30.0651,89.2654,39.9595,cruise
138.9707,120.0000,0.0000,30.0651,89.2639,39.9607,cruise
139.4709,120.0000,0.0000,30.0651,89.2625,39.9619,cruise
139.9711,120.0000,0.0000,30.0651,89.2611,39.9631,cruise
140.4712,120.0000,0.0000,30.0651,89.2596,39.9643,cruise
140.9714,120.0000,-42.8065,0.0000,89.2582,39.9655,braking
141.4716,94.6344,-48.4904,0.0000,89.2582,39.9624,braking
141.9718,52.8058,-11.2137,0.0000,89.2582,39.9580,braking
142.4720,36.9087,-3.6522,0.0000,89.2582,39.9512,braking
142.9722,29.9624,-0.9887,0.0000,89.2582,39.9422,braking
143.4724,27.7848,0.6926,18.7579,89.2582,39.9319,accel
143.9685,29.3152,3.0154,80.0000,89.2545,39.9298,accel
144.4687,35.2547,9.0309,80.0000,89.2403,39.9549,accel
144.9689,48.9028,34.7610,80.0000,89.2294,39.9734,accel
145.4691,82.5381,59.6571,80.0000,89.2225,39.9818,accel
145.9693,120.0000,0.0000,30.0651,89.2180,39.9893,cruise
146.4694,120.0000,0.0000,30.0651,89.2165,39.9905,cruise
146.9696,120.0000,0.0000,30.0651,89.2151,39.9917,cruise
147.4698,120.0000,0.0000,30.0651,89.2137,39.9929,cruise
147.9700,120.0000,0.0000,30.0651,89.2122,39.9941,cruise
148.4702,120.0000,0.0000,30.0651,89.2108,39.9953,cruise
148.9704,120.0000,0.0000,30.0651,89.2094,39.9965,cruise
149.4706,120.0000,0.0000,30.0651,89.2079,39.9977,cruise
149.9707,120.0000,0.0000,30.0651,89.2065,39.9989,cruise
150.4709,120.0000,-81.7033,0.0000,89.2051,40.0001,braking
150.9711,63.3136,-17.8077,0.0000,89.2051,39.9965,braking
151.4713,41.7582,-5.5322,0.0000,89.2051,39.9906,braking
151.9715,32.2512,-1.8409,0.0000,89.2051,39.9824,braking
152.4717,28.3903,-0.0446,0.0000,89.2051,39.9725,braking
152.9600,28.2927,1.7165,48.0508,89.2051,39.9623,accel
153.4602,31.9184,5.2251,80.0000,89.1960,39.9724,accel
153.9603,41.0286,16.6296,80.0000,89.1834,39.9956,accel
154.4605,61.6310,83.3563,80.0000,89.1745,40.0083,accel
154.9607,120.0000,0.0000,30.0651,89.1695,40.0172,cruise
155.4609,120.0000,0.0000,30.0651,89.1680,40.0184,cruise
155.9611,120.0000,0.0000,30.0651,89.1666,40.0195,cruise
156.4613,120.0000,0.0000,30.0651,89.1652,40.0207,cruise
156.9614,120.0000,0.0000,30.0651,89.1637,40.0219,cruise
157.4616,120.0000,0.0000,30.0651,89.1623,40.0231,cruise
157.9618,120.0000,0.0000,30.0651,89.1609,40.0243,cruise
158.4620,120.0000,0.0000,30.0651,89.1594,40.0255,cruise
158.9622,120.0000,0.0000,30.0651,89.1580,40.0267,cruise
159.4624,120.0000,-54.0932,0.0000,89.1566,40.0279,braking
159.9625,86.7190,-39.3179,0.0000,89.1566,40.0246,braking
160.4627,50.1952,-9.7622,0.0000,89.1566,40.0199,braking
160.9629,35.7486,-3.2199,0.0000,89.1566,40.0128,braking
161.4631,29.4692,-0.7794,0.0000,89.1566,40.0036,braking
161.9614,27.7431,0.9096,24.6067,89.1566,39.9932,accel
162.4616,29.7552,3.5045,80.0000,89.1517,39.9937,accel
162.9618,36.4840,10.7545,80.0000,89.1379,40.0204,accel
163.4620,51.9508,45.7386,80.0000,89.1275,40.0373,accel
163.9621,92.2829,46.2625,80.0000,89.1212,40.0455,accel
164.4623,120.0000,0.0000,30.0651,89.1169,40.0537,cruise
164.9625,120.0000,0.0000,30.0651,89.1155,40.0549,cruise
165.4627,120.0000,0.0000,30.0651,89.1140,40.0560,cruise
165.9629,120.0000,0.0000,30.0651,89.1126,40.0572,cruise
166.4631,120.0000,0.0000,30.0651,89.1112,40.0584,cruise
166.9632,120.0000,0.0000,30.0651,89.1097,40.0596,cruise
167.4634,120.0000,0.0000,30.0651,89.1083,40.0608,cruise
167.9636,120.0000,0.0000,30.0651,89.1069,40.0620,cruise
168.4638,120.0000,-10.7269,0.0000,89.1054,40.0631,braking
168.9640,114.1740,-74.9253,0.0000,89.1054,40.0602,braking
169.4642,59.2147,-15.0209,0.0000,89.1054,40.0564,braking
169.9643,39.9494,-4.7872,0.0000,89.1054,40.0501,braking
170.4645,31.4181,-1.5307,0.0000,89.1054,40.0416,braking
170.9647,28.1499,0.1880,5.5228,89.1054,40.0316,accel
171.4536,28.5620,2.0568,58.5695,89.1043,40.0237,accel
171.9538,32.8234,6.0927,80.0000,89.0934,40.0377,accel
172.4539,43.0381,20.0702,80.0000,89.0814,40.0596,accel
172.9541,66.3693,78.5875,80.0000,89.0730,40.0706,accel
173.4543,120.0000,0.0000,30.0651,89.0681,40.0795,cruise
173.9545,120.0000,0.0000,30.0651,89.0667,40.0807,cruise
174.4547,120.0000,0.0000,30.0651,89.0652,40.0819,cruise
174.9549,120.0000,0.0000,30.0651,89.0638,40.0831,cruise
175.4550,120.0000,0.0000,30.0651,89.0624,40.0843,cruise
175.9552,120.0000,0.0000,30.0651,89.0609,40.0854,cruise
176.4554,120.0000,0.0000,30.0651,89.0595,40.0866,cruise
176.9556,120.0000,0.0000,30.0651,89.0581,40.0878,cruise
177.4558,120.0000,0.0000,30.0651,89.0566,40.0890,cruise
177.9560,120.0000,0.0000,30.0651,89.0552,40.0902,cruise
178.4561,120.0000,-72.8167,0.0000,89.0538,40.0913,braking
178.9563,71.6857,-20.1298,0.0000,89.0538,40.0878,braking
179.4565,50.7805,-6.1976,0.0000,89.0538,40.0826,braking
179.9567,42.3133,-1.2101,0.0000,89.0538,40.0760,braking
180.4551,40.4603,2.5249,80.0000,89.0538,40.0686,accel
180.9553,44.2511,9.1758,80.0000,89.0430,40.0869,accel
181.4555,55.9033,32.5857,80.0000,89.0339,40.1001,accel
181.9557,85.2618,56.0636,80.0000,89.0274,40.1083,accel
182.4559,120.0000,0.0000,30.0651,89.0229,40.1160,cruise
182.9561,120.0000,0.0000,30.0651,89.0215,40.1171,cruise
183.4563,120.0000,0.0000,30.0651,89.0201,40.1183,cruise
183.9564,120.0000,0.0000,30.0651,89.0186,40.1195,cruise
184.4566,120.0000,0.0000,30.0651,89.0172,40.1206,cruise
184.9568,120.0000,0.0000,30.0651,89.0158,40.1218,cruise
185.4570,120.0000,0.0000,30.0651,89.0143,40.1230,cruise
185.9572,120.0000,0.0000,30.0651,89.0129,40.1242,cruise
186.4574,120.0000,0.0000,30.0651,89.0115,40.1253,cruise
186.9575,120.0000,0.0000,30.0651,89.0100,40.1265,cruise
187.4577,120.0000,0.0000,30.0651,89.0086,40.1277,cruise
187.9579,120.0000,0.0000,30.0651,89.0072,40.1289,cruise
188.4581,120.0000,0.0000,30.0651,89.0057,40.1300,cruise
188.9583,120.0000,0.0000,30.0651,89.0043,40.1312,cruise
189.4585,120.0000,0.0000,30.0651,89.0029,40.1324,cruise
189.9587,120.0000,0.0000,30.0651,89.0014,40.1335,cruise
190.4588,120.0000,0.0000,30.0651,89.0000,40.1347,cruise
190.9590,120.0000,0.0000,30.0651,88.9986,40.1359,cruise
191.4592,120.0000,0.0000,30.0651,88.9971,40.1371,cruise
191.9594,120.0000,0.0000,30.0651,88.9957,40.1382,cruise
192.4596,120.0000,0.0000,30.0651,88.9943,40.1394,cruise
192.9598,120.0000,0.0000,30.0651,88.9928,40.1406,cruise
193.4599,120.0000,0.0000,30.0651,88.9914,40.1417,cruise
193.9601,120.0000,0.0000,30.0651,88.9900,40.1429,cruise
194.4603,120.0000,0.0000,30.0651,88.9885,40.1441,cruise
194.9605,120.0000,0.0000,30.0651,88.9871,40.1452,cruise
195.4607,120.0000,0.0000,30.0651,88.9857,40.1464,cruise
195.9609,120.0000,0.0000,30.0651,88.9843,40.1476,cruise
196.4610,120.0000,0.0000,30.0651,88.9828,40.1487,cruise
196.9612,120.0000,0.0000,30.0651,88.9814,40.1499,cruise
197.4614,120.0000,0.0000,30.0651,88.9800,40.1511,cruise
197.9616,120.0000,0.0000,30.0651,88.9785,40.1522,cruise
198.4618,120.0000,0.0000,30.0651,88.9771,40.1534,cruise
198.9620,120.0000,0.0000,30.0651,88.9757,40.1546,cruise
199.4622,120.0000,0.0000,30.0651,88.9742,40.1558,cruise
199.9623,120.0000,0.0000,30.0651,88.9728,40.1569,cruise
200.4625,120.0000,0.0000,30.0651,88.9714,40.1581,cruise
200.9627,120.0000,0.0000,30.0651,88.9699,40.1592,cruise
201.4629,120.0000,0.0000,30.0651,88.9685,40.1604,cruise
201.9631,120.0000,0.0000,30.0651,88.9671,40.1616,cruise
202.4633,120.0000,0.0000,30.0651,88.9656,40.1627,cruise
202.9634,120.0000,0.0000,30.0651,88.9642,40.1639,cruise
203.4636,120.0000,0.0000,30.0651,88.9628,40.1651,cruise
203.9638,120.0000,0.0000,30.0651,88.9613,40.1662,cruise
204.4640,120.0000,0.0000,30.0651,88.9599,40.1674,cruise
